,Unnamed: 0,index,Latitude,Longitude,spot_nm,add_point,code,utmk_x,utmk_y
188,188,33,37.49811761655545,127.1547054165554,금호어울림1차2,2,금호어울림1차,969668.0781575942,1944067.5202567053
189,189,34,37.4985637,127.1353505,가락상아1차,1,가락상아1차,967957.4214990162,1944123.437534491
190,190,35,37.50066021738015,127.1374470173802,가락상아1차2,2,가락상아1차,968143.6313601444,1944355.3206221305
191,191,36,37.5105889,127.1074518,송파호수임광,1,송파호수임광,965496.9175725121,1945467.447987578
192,192,37,37.5113195485278,127.1081824485278,송파호수임광2,2,송파호수임광,965561.8277843565,1945548.241180691
193,193,38,37.4868865,127.1281123,문정푸르지오1차,1,문정푸르지오1차,967312.5167392822,1942830.4160790376
194,194,39,37.48618652399939,127.1274123239994,문정푸르지오1차2,2,문정푸르지오1차,967250.327973589,1942753.001773476
195,195,40,37.5384921,127.1166573,풍납신성노바빌,1,풍납신성노바빌,966323.0588448416,1948559.8163797478
196,196,41,37.53723412741768,127.1153993274177,풍납신성노바빌2,2,풍납신성노바빌,966211.3533797087,1948420.7028901798
197,197,42,37.5034908,127.1178187,송파현대1차,1,송파현대1차,966409.94540844,1944676.1959503514
198,198,43,37.50133038607299,127.115658286073,송파현대1차2,2,송파현대1차,966218.0172276014,1944437.2853072933
199,199,44,37.506177,127.1220009,잠실한양3차,1,잠실한양3차,966780.7908641994,1944972.7269455923
200,200,45,37.50453856243886,127.1203624624389,잠실한양3차2,2,잠실한양3차,966635.2485850658,1944791.5324784887
201,201,46,37.489685,127.1217367,가락한신,1,가락한신,966750.1136821071,1943143.1299050294
202,202,47,37.49030605002675,127.1223577500268,가락한신2,2,가락한신,966805.2920199222,1943211.8120528765
203,203,48,37.492644,127.1422374,거여우방,1,거여우방,968563.6882800405,1943464.3550700857
204,204,49,37.49183806529724,127.1414314652972,거여우방2,2,거여우방,968492.104471769,1943375.2115076103
205,205,50,37.4995733,127.136295,가락우창,1,가락우창,968041.3398033988,1944235.1249019075
206,206,51,37.50008965303371,127.1368113530337,가락우창2,2,가락우창,968087.2013604584,1944292.2356595166
207,207,52,37.4978882,127.1162993,가락동부센트레빌,1,가락동부센트레빌,966273.1250550114,1944055.1644620006
208,208,53,37.49624789770239,127.1146589977024,가락동부센트레빌2,2,가락동부센트레빌,966127.3901913952,1943873.7727371177
209,209,54,37.5341924,127.1137637,풍납미성,1,풍납미성,966065.4689714444,1948083.8289617433
210,210,55,37.53583276433169,127.1154040643317,풍납미성2,2,풍납미성,966211.1383334092,1948265.2271326336
211,211,56,37.4946337,127.1464076,거여현대2차,1,거여현대2차,968933.1594453879,1943683.7128373198
212,212,57,37.49728995261479,127.1490638526148,거여현대2차2,2,거여현대2차,969169.0600022549,1943977.532881053
213,213,58,37.5093927,127.1292736,오금현대백조,1,오금현대백조,967424.9813463475,1945326.9428969563
214,214,59,37.50791786376332,127.1277987637633,오금현대백조2,2,오금현대백조,967293.9902605955,1945163.8308396193
215,215,60,37.5000876,127.1171288,송파성지,1,송파성지,966347.4366937606,1944298.8775525074
216,216,61,37.50117517286387,127.1182163728639,송파성지2,2,송파성지,966444.0562212681,1944419.1483571946
217,217,62,37.5028917,127.1361125,오금아남,1,오금아남,968026.626298312,1944603.3440520153
218,218,63,37.5057280184508,127.1389488184508,오금아남2,2,오금아남,968278.5249287765,1944917.0552675973
219,219,64,37.4968972,127.1449982,거여현대3차,1,거여현대3차,968809.5153366835,1943935.3016958518
220,220,65,37.4950004320438,127.1431014320438,거여현대3차2,2,거여현대3차,968641.0559717597,1943725.4982085684
221,221,66,37.4797913,127.133178,송파파인타운11단지,1,송파파인타운11단지,967757.3034871346,1942041.4971953048
222,222,67,37.47979946987054,127.1331861698705,송파파인타운11단지2,2,송파파인타운11단지,967758.0293443057,1942042.400788077
223,223,68,37.503992,127.0853196,잠실현대,1,잠실현대,963537.6844077933,1944743.9198595085
224,224,69,37.50163557001727,127.0829631700173,잠실현대2,2,잠실현대,963328.2527749465,1944483.4045185077
225,225,70,37.5169868,127.1023024,잠실더샵스타파크,1,잠실더샵스타파크,965044.8092931452,1946179.1640414705
226,226,71,37.5159448464571,127.1012604464571,잠실더샵스타파크2,2,잠실더샵스타파크,964952.2422780348,1946063.9533551326
227,227,72,37.5060284,127.1192987,송파미성,1,송파미성,966541.8931596216,1944957.1998491758
228,228,73,37.50452099806676,127.1177912980668,송파미성2,2,송파미성,966407.9859223231,1944790.500306085
229,229,74,37.5321466,127.1168432,현대리버빌2차아파트,1,현대리버빌2차아파트,966336.6244730626,1947855.7491607687
230,230,75,37.53413307770494,127.118829677705,현대리버빌2차아파트2,2,현대리버빌2차아파트,966513.0264700153,1948075.427948997
231,231,76,37.5036204,127.1046578,잠실한솔,1,잠실한솔,965246.7505541834,1944695.3623866858
232,232,77,37.50291178592896,127.103949185929,잠실한솔2,2,잠실한솔,965183.7885581187,1944617.0081191673
233,233,78,37.5266148,127.1167332,풍납극동,1,풍납극동,966324.4138202969,1947242.064529279
234,234,79,37.52333423837725,127.1134526383773,풍납극동2,2,풍납극동,966033.0534033568,1946879.285604792
235,235,80,37.527262,127.1177196,풍납쌍용,1,풍납쌍용,966411.8627973194,1947313.5145386779
236,236,81,37.52810347064391,127.1185610706439,풍납쌍용2,2,풍납쌍용,966486.5916336336,1947406.5704966304
237,237,82,37.4937996,127.1285974,가락미륭아파트,1,가락미륭아파트,967358.417367865,1943597.2141096066
238,238,83,37.49712293800936,127.1319207380094,가락미륭아파트2,2,가락미륭아파트,967653.6320168665,1943964.7690851956
239,239,84,37.5396031,127.1182132,풍납시티극동,1,풍납시티극동,966461.0148491104,1948682.5189976953
240,240,85,37.54227223732863,127.1208823373286,풍납시티극동2,2,풍납시티극동,966698.0082332226,1948977.695724964
241,241,86,37.499639,127.1188815,가락대림아파트,1,가락대림아파트,966502.1591331386,1944248.481507773
242,242,87,37.49955908093319,127.1188015809332,가락대림아파트2,2,가락대림아파트,966495.0591699708,1944239.6434570246
243,243,88,37.4801394,127.1299462,송파파인타운5단지,1,송파파인타운5단지,967471.7148621306,1942081.2305383962
244,244,89,37.47877657190305,127.1285833719031,송파파인타운5단지2,2,송파파인타운5단지,967350.6267202697,1941930.505903811
245,245,90,37.4903349,127.1462382,동아효성아파트(거여2단지),1,동아효성아파트(거여2단지),968916.3996471105,1943206.8430563516
246,246,91,37.49017504711557,127.1460783471156,동아효성아파트(거여2단지)2,2,동아효성아파트(거여2단지),968902.2018226741,1943189.161260475
247,247,92,37.507175,127.1241052,방이대림가락,1,방이대림가락,966967.2179458827,1945082.7071066643
248,248,93,37.50483298385168,127.1217631838517,방이대림가락2,2,방이대림가락,966759.1834548976,1944823.7001663356
249,249,94,37.5014471,127.1226538,가락2차쌍용아파트,1,가락2차쌍용아파트,966836.4004748621,1944447.741077804
250,250,95,37.50437107995626,127.1255777799563,가락2차쌍용아파트2,2,가락2차쌍용아파트,967096.1356142047,1944771.1113271667
251,251,96,37.5168027,127.1043832,한신코아,1,한신코아,965228.6067204303,1946157.9666085711
252,252,97,37.5138228844598,127.1014033844598,한신코아2,2,한신코아,964963.8802031224,1945828.4799712077
253,253,98,37.4931374,127.1406364,거여현대1차,1,거여현대1차,968422.368203128,1943519.6318205534
254,254,99,37.49374691724686,127.1412459172469,거여현대1차2,2,거여현대1차,968476.5058326321,1943587.0493633938
255,255,100,37.4913441,127.1280554,가락1차현대아파트 ,1,가락1차현대아파트 ,967309.4329717992,1943324.9795772145
256,256,101,37.49375153299744,127.1304628329974,가락1차현대아파트 2,2,가락1차현대아파트 ,967523.2981203082,1943591.234807634
257,257,102,37.4791574,127.1308268,송파파인타운7단지,1,송파파인타운7단지,967549.1472892219,1941971.9793083742
258,258,103,37.48250836672124,127.1341777667212,송파파인타운7단지2,2,송파파인타운7단지,967846.8646173365,1942342.5962388753
259,259,104,37.4816252,127.1256477,문정건영,1,문정건영,967092.3173187317,1942247.5674771904
260,260,105,37.48204974995515,127.1260722499551,문정건영2,2,문정건영,967130.0393787293,1942294.5200717016
261,261,106,37.4772989,127.1298646,송파파인타운10단지,1,송파파인타운10단지,967463.2661682352,1941766.1231042587
262,262,107,37.47607069704471,127.1286363970447,송파파인타운10단지2,2,송파파인타운10단지,967354.1355562495,1941630.2876694428
263,263,108,37.4892474,127.1438346,거여4단지,1,거여4단지,968703.46044497,1943086.9896215382
264,264,109,37.48696500985349,127.1415522098535,거여4단지2,2,거여4단지,968500.7278888392,1942834.535238484
265,265,110,37.4957046,127.1326936,가락극동,1,가락극동,967721.3371587156,1943807.1470413015
266,266,111,37.49907663097761,127.1360656309776,가락극동2,2,가락극동,968020.8532245576,1944180.1004725576
267,267,112,37.5028243,127.0829428,잠실우성4차,1,잠실우성4차,963327.0347557487,1944615.2953383974
268,268,113,37.50084692344439,127.0809654234444,잠실우성4차2,2,잠실우성4차,963151.2847568714,1944396.6903603075
269,269,114,37.5307592,127.1153105,풍납 현대리버빌1차,1,풍납 현대리버빌1차,966200.5779241789,1947702.3751687605
270,270,115,37.5282200060143,127.1127713060143,풍납 현대리버빌1차2,2,풍납 현대리버빌1차,965975.071717078,1947421.5822596832
271,271,116,37.5058734,127.1150497,한양아파트,1,한양아파트,966166.278656501,1944941.5256570182
272,272,117,37.50712934123298,127.116305641233,한양아파트2,2,한양아파트,966277.8503067656,1945080.4134884959
273,273,118,37.4902013,127.1476125,거여3단지,1,거여3단지,969037.8360877852,1943191.5670866948
274,274,119,37.49305125700874,127.1504624570087,거여3단지2,2,거여3단지,969290.9495051372,1943506.8169222926
275,275,120,37.4888973,127.1453223,거여5단지,1,거여5단지,968834.8331605652,1943047.6535794076
276,276,121,37.48935532081708,127.1457803208171,거여5단지2,2,거여5단지,968875.5146174482,1943098.3163355822
277,277,122,37.4953676,127.1367851,삼환가락,1,삼환가락,968082.8669461763,1943768.3607864482
278,278,123,37.49314528521074,127.1345627852107,삼환가락2,2,삼환가락,967885.4681142053,1943522.5657026933
279,279,124,37.4886075,127.1466473,거여6단지,1,거여6단지,968951.8486628912,1943015.063297553
280,280,125,37.49032302562193,127.1483628256219,거여6단지2,2,거여6단지,969104.2171901031,1943204.824753742
281,281,126,37.491928,127.1335117,가락프라자,1,가락프라자,967792.0291005201,1943387.8750834758
282,282,127,37.4914375954349,127.1330212954349,가락프라자2,2,가락프라자,967748.4656657589,1943333.635903378
283,283,128,37.4792659,127.1282926,송파파인타운8단지,1,송파파인타운8단지,967325.1312483355,1941984.8948614378
284,284,129,37.4813178208878,127.1303445208878,송파파인타운8단지2,2,송파파인타운8단지,967507.4435931375,1942211.8311886583
285,285,130,37.5293329,127.1188746,풍납현대,1,풍납현대,966514.8451866088,1947542.8572985423
286,286,131,37.53012899689532,127.1196706968953,풍납현대2,2,풍납현대,966585.5415251943,1947630.8963655867
287,287,132,37.5111075,127.0939498,갤러리아팰리스,1,갤러리아팰리스,964303.8736832074,1945530.0299014545
288,288,133,37.51278260603954,127.0956249060395,갤러리아팰리스2,2,갤러리아팰리스,964452.7125776474,1945715.2383254354
289,289,134,37.5050983,127.1161969,송파한양2차,1,송파한양2차,966267.323771807,1944855.1200934672
290,290,135,37.50325340199162,127.1143520019916,송파한양2차2,2,송파한양2차,966103.4262021075,1944651.1034408202
291,291,136,37.5103525,127.1292057,오금대림,1,오금대림,967419.3983619954,1945433.4508171359
292,292,137,37.50696459780734,127.1258177978073,오금대림2,2,오금대림,967118.4896884032,1945058.7631788386
293,293,138,37.4981134,127.136586,상아2차아파트,1,상아2차아파트,968066.4388193911,1944073.0586419126
294,294,139,37.4990824878934,127.1375550878934,상아2차아파트2,2,상아2차아파트,968152.5122856178,1944180.2441774237
295,295,140,37.5090693,127.1226227,방이코오롱,1,방이코오롱,966837.0301268005,1945293.3914050304
296,296,141,37.50648462929778,127.1200380292978,방이코오롱2,2,방이코오롱,966607.4417942455,1945007.5527563686
297,297,142,37.5377775,127.1153829,풍납동아한가람,1,풍납동아한가람,966210.1477318336,1948480.993217581
298,298,143,37.53764962057435,127.1152550205744,풍납동아한가람2,2,풍납동아한가람,966198.7921633655,1948466.8516963704
299,299,144,37.4782198,127.1287418,송파파인타운9단지,1,송파파인타운9단지,967364.3917171715,1941868.6805165736
300,300,145,37.48142878684576,127.1319507868458,송파파인타운9단지2,2,송파파인타운9단지,967649.5067648591,1942223.5879485144
301,301,146,37.4971891,127.1175983,가락우성1차,1,가락우성1차,966387.6346168262,1943977.1378224252
302,302,147,37.50003200693034,127.1204412069303,가락우성1차2,2,가락우성1차,966640.1994912334,1944291.528256955
303,303,148,37.5296833,127.1123385,풍납한강극동,1,풍납한강극동,965937.4965441102,1947584.0839944212
304,304,149,37.52769638530626,127.1103515853063,풍납한강극동2,2,풍납한강극동,965761.0301550353,1947364.3690897096
305,305,150,37.4963581,127.1163709,가락금호,1,가락금호,966278.7646795606,1943885.3831458727
306,306,151,37.49673675457711,127.1167495545771,가락금호2,2,가락금호,966312.4065014075,1943927.2567872582
307,307,152,37.5042198,127.1213172,가락삼익맨숀,1,가락삼익맨숀,966719.4921760471,1944755.8288828623
308,308,153,37.50219359290521,127.1192909929052,가락삼익맨숀2,2,가락삼익맨숀,966539.4971653734,1944531.752795624
309,309,154,37.4909438,127.1445317,거여1단지,1,거여1단지,968765.794674402,1943274.9628486447
310,310,155,37.48752301474121,127.1411109147412,거여1단지2,2,거여1단지,968461.9495693427,1942896.590506873
311,311,156,37.490605,127.1354526,문정시영,1,문정시영,967963.0399086103,1943240.4325565523
312,312,157,37.49323229825615,127.1380798982561,문정시영2,2,문정시영,968196.4154993788,1943531.0226895749
313,313,158,37.519587,127.0994131,신천장미1차2차,1,신천장미1차2차,964790.7021218973,1946468.7216156686
314,314,159,37.5177318894318,127.0975579894318,신천장미1차2차2,2,신천장미1차2차,964625.891871533,1946263.6043465945
315,315,160,37.5083905,127.0895562,잠실동트리지움,1,잠실동트리지움,963914.264543037,1945230.2727565668
316,316,161,37.5088805591429,127.0900462591429,잠실동트리지움2,2,잠실동트리지움,963957.8127545429,1945284.4539298443
317,317,162,37.5127515,127.088451,잠실엘스아파트 ,1,잠실엘스아파트 ,963818.6942992536,1945714.5268179488
318,318,163,37.51343886127374,127.0891383612738,잠실엘스아파트 2,2,잠실엘스아파트 ,963879.7726420857,1945790.52120845
319,319,164,37.4802994,127.1320225,송파파인타운6단지,1,송파파인타운6단지,967655.3593344335,1942098.2648267255
320,320,165,37.48257713193978,127.1343002319398,송파파인타운6단지2,2,송파파인타운6단지,967857.7215138192,1942350.183412964
321,321,166,37.5003286,127.1520468,마천우방,1,마천우방,969433.9771557617,1944313.6776915737
322,322,167,37.50251896200092,127.1542371620009,마천우방2,2,마천우방,969628.4742084522,1944555.9747521945
323,323,168,37.4839845,127.1312464,송파파인타운2단지,1,송파파인타운2단지,967588.3359827646,1942507.3712385257
324,324,169,37.4874150166787,127.1346769166787,송파파인타운2단지2,2,송파파인타운2단지,967893.099575216,1942886.7881291895
325,325,170,37.483645,127.1328807,송파파인타운3단지,1,송파파인타운3단지,967732.6783506845,1942469.1433061091
326,326,171,37.48123661849952,127.1304723184995,송파파인타운3단지2,2,송파파인타운3단지,967518.7073762802,1942202.778104769
327,327,172,37.4950598,127.1204414,송파성원상떼빌,1,송파성원상떼빌,966638.0002153628,1943739.8910513164
328,328,173,37.49764663999658,127.1230282399966,송파성원상떼빌2,2,송파성원상떼빌,966867.8145368082,1944025.9701237543
329,329,174,37.4948246,127.1219307,한화오벨리스크,1,한화오벨리스크,966769.5456056243,1943713.2691416398
330,330,175,37.49806081003359,127.1251669100336,한화오벨리스크2,2,한화오벨리스크,967057.0425512829,1944071.167653969
331,331,176,37.4868275,127.1346692,송파파인타운1단지,1,송파파인타운1단지,967892.1654038667,1942821.609386851
332,332,177,37.48391555443138,127.1317572544314,송파파인타운1단지2,2,송파파인타운1단지,967633.4708866632,1942499.5460543167
333,333,178,37.4957796,127.1587776,송파파크데일2단지,1,송파파크데일2단지,970027.0958410715,1943806.8239681884
334,334,179,37.49516797996205,127.158165979962,송파파크데일2단지2,2,송파파크데일2단지,969972.7855569897,1943739.1637846231
335,335,180,37.4988304,127.1592193,송파파크데일1단지,1,송파파크데일1단지,970067.3608584481,1944145.1510336176
336,336,181,37.50077610572146,127.1611650057215,송파파크데일1단지2,2,송파파크데일1단지,970240.1207101644,1944360.3970950209
337,337,182,37.5026839,127.1200186,래미안송파파인탑,1,래미안송파파인탑,966604.0282333302,1944585.8905766134
338,338,183,37.50336420663833,127.1206989066383,래미안송파파인탑2,2,래미안송파파인탑,966664.4623351259,1944661.1249969408
339,339,184,37.5174478,127.1036042,잠실푸르지오월드마크,1,잠실푸르지오월드마크,965160.0657946474,1946229.8256817607
340,340,185,37.51898339102784,127.1051397910279,잠실푸르지오월드마크2,2,잠실푸르지오월드마크,965296.4796568007,1946399.6225206812
341,341,186,37.506573966,127.100344823,석촌호수 효성해링턴타워,1,석촌호수 효성해링턴타워,964866.9259112179,1945024.648294652
342,342,187,37.50786104476564,127.1016319017656,석촌호수 효성해링턴타워2,2,석촌호수 효성해링턴타워,964981.2849319405,1945166.961782646
343,343,188,37.477145973,127.142285942,위례아이파크아파트,1,위례아이파크아파트,968561.4721401859,1941744.9286196495
344,344,189,37.4768145158729,127.1419544848729,위례아이파크아파트2,2,위례아이파크아파트,968532.0260356674,1941708.266497255
345,345,190,37.478644524,127.142154569,힐스테이트 송파위례아파트,1,힐스테이트 송파위례아파트,968550.485717108,1941911.2273452487
346,346,191,37.48119632480854,127.1447063698085,힐스테이트 송파위례아파트2,2,힐스테이트 송파위례아파트,968777.1707776157,1942193.4825810385
347,347,192,37.4763790289476,127.143446683975,송파 와이즈더샵,1,송파 와이즈더샵,968663.7818964932,1941659.4533300444
348,348,193,37.47595898748202,127.1430266425094,송파 와이즈더샵2,2,송파 와이즈더샵,968626.466260959,1941612.992554143
349,349,194,37.481741467,127.142191153,위례2차아이파크아파트,1,위례2차아이파크아파트,968555.0208792582,1942254.8014923118
350,350,195,37.47888982211429,127.1393395081143,위례2차아이파크아파트2,2,위례2차아이파크아파트,968301.6920026883,1941939.3875328843
351,351,196,37.518212714,127.103177711,장미3차,1,장미3차,965122.7333256576,1946314.847057308
352,352,197,37.51865362236818,127.1036186193682,장미3차2,2,장미3차,965161.9017106688,1946363.599772756
353,353,198,37.4748092716764,127.141557325873,위례중앙푸르지오아파트,1,위례중앙푸르지오아파트,968496.0663130255,1941485.9304724156
354,354,199,37.47526187946651,127.1420099336631,위례중앙푸르지오아파트2,2,위례중앙푸르지오아파트,968536.2764509141,1941535.992785231
355,355,200,37.506522605093,127.136922525526,송파레미니스아파트,1,송파레미니스아파트,968099.7708828112,1945005.8964636486
356,356,201,37.50754129882529,127.1379412192583,송파레미니스아파트2,2,송파레미니스아파트,968190.2398138124,1945118.5691096745
357,357,202,37.513461955,127.14273705,송파호반베르디움더퍼스트,1,송파호반베르디움더퍼스트,968616.5908301235,1945773.8183733968
358,358,203,37.51664075461611,127.1459158496161,송파호반베르디움더퍼스트2,2,송파호반베르디움더퍼스트,968898.8403889062,1946125.4304993954
359,359,204,37.506398125,127.13805128,송파레미니스2단지,1,송파레미니스2단지,968199.4812984737,1944991.7032788417
360,360,205,37.50502246662688,127.1366756216269,송파레미니스2단지2,2,송파레미니스2단지,968077.3085421779,1944839.5486661997
361,361,206,37.500170631,127.141351507,송파 두산위브아파트,1,송파 두산위브아파트,968488.5448057821,1944299.6867094312
362,362,207,37.50012556519094,127.1413064411909,송파 두산위브아파트2,2,송파 두산위브아파트,968484.542411786,1944294.7020449548
363,363,208,37.529653434,127.117008039,송파해모로아파트,1,송파해모로아파트,966350.0662882974,1947579.0863437366
364,364,209,37.53285410567306,127.1202087106731,송파해모로아파트2,2,송파해모로아파트,966634.2945444016,1947933.0415286105
365,365,210,37.5255442,127.1143162,잠실올림픽공원아이파크,1,잠실올림픽공원아이파크,966110.3626379231,1947124.1569406174
366,366,211,37.52688256744993,127.1156545674499,잠실올림픽공원아이파크2,2,잠실올림픽공원아이파크,966229.2268881537,1947272.1593871196
367,367,212,37.486816,127.1522144,위례포레샤인18단지,1,위례포레샤인18단지,969443.2748246151,1942814.4820012995
368,368,213,37.48621772388088,127.1516161238809,위례포레샤인18단지2,2,위례포레샤인18단지,969390.138548449,1942748.3017386445
369,369,214,37.4825792,127.1370619,위례포레샤인13단지아파트,1,위례포레샤인13단지아파트,968101.8863794347,1942349.471715066
370,370,215,37.48567115823476,127.1401538582348,위례포레샤인13단지아파트2,2,위례포레샤인13단지아파트,968376.5578584323,1942691.4601298065
371,371,216,37.485795,127.144078,위례포레샤인15단지,1,위례포레샤인15단지,968723.5355771037,1942703.885989889
372,372,217,37.48680265375694,127.1450856537569,위례포레샤인15단지2,2,위례포레샤인15단지,968813.0399729687,1942815.3439749335
373,373,218,37.4838484,127.1448757,송파위례리슈빌,1,송파위례리슈빌,968793.2472214339,1942487.6575181156
374,374,219,37.48671934925161,127.1477466492516,송파위례리슈빌2,2,송파위례리슈빌,969048.2555518793,1942805.2218127963
375,375,220,37.4753593,127.1398694,위례중앙푸르지오아파트,1,위례중앙푸르지오아파트,968347.0508162014,1941547.519817091
376,376,221,37.47231048862903,127.136820588629,위례중앙푸르지오아파트2,2,위례중앙푸르지오아파트,968076.1746491186,1941210.3049345135
